SLC Damping Ring Gated camera results.  10 e+ verical profiles at I=1.75mA.  
The distance beteeen each pixel on the gated camera is 1 micron.  
Pixel    Pic1(Counts) Pic2(Counts) Pic3(Counts) Pic4(Counts) Pic5(Counts) Pic6(Counts) Pic7(Counts) Pic8(Counts) Pic9(Counts) Pic10(Counts)
149     3214.47713   3269.08589   3217.12842   3244.88570   3392.71677   3269.72841   3393.31438   3176.13366   3268.53050   3300.99151   
150     3366.13167   3249.31699   3453.33323   3304.20294   3449.55956   3380.30178   3381.79750   3313.83109   3194.53868   3293.48231   
151     3458.09106   3292.16753   3412.47212   3477.40201   3328.94300   3456.56709   3464.06260   3383.96888   3370.45483   3378.16441   
152     3361.42780   3501.16566   3432.85128   3485.29679   3477.07135   3383.71140   3289.36370   3371.92171   3371.95096   3461.74812   
153     3499.04131   3447.94714   3430.83947   3475.16819   3434.43550   3471.03817   3437.54971   3374.54348   3457.12227   3543.78959   
154     3681.43231   3381.02534   3567.01130   3493.34924   3496.92139   3466.12929   3583.99334   3623.92519   3635.58396   3416.85314   
155     3573.87018   3521.93204   3483.80856   3554.80203   3572.66394   3599.57552   3636.58574   3572.57978   3558.58943   3522.45933   
156     3603.75234   3661.11388   3651.20492   3620.65236   3650.90557   3545.98153   3569.05667   3764.40192   3691.96410   3689.57953   
157     3573.67924   3607.67768   3700.77281   3736.42316   3687.39089   3803.06793   3741.70504   3615.44331   3687.83511   3571.63525   
158     3708.65000   3689.08861   3664.21991   3850.38523   3667.00172   3657.94098   3732.94066   3704.23202   3693.05981   3642.95783   
159     3774.12833   3786.80147   3848.87391   3608.51602   3781.15683   3696.46553   3937.90528   3745.60617   3805.40129   3617.66578   
160     3748.03426   3796.15727   3841.43608   3909.91332   3851.63068   3876.43037   3888.29103   3875.23802   3743.25569   3956.69415   
161     3913.14461   3888.40739   3876.44294   3848.98909   3959.54589   3899.08527   4010.50205   3965.46598   3831.48056   3900.53386   
162     3733.25453   3921.44680   3853.62536   3933.93285   3837.61255   3805.29927   3819.38412   3967.25937   3957.07044   3899.55136   
163     4034.22104   4045.46203   3933.55816   3980.65755   4021.68260   3922.98327   3856.47942   3927.99540   3902.54446   4065.00454   
164     3995.04457   4062.92098   4119.75588   4090.34611   3951.07891   4062.03040   4088.61376   4115.58887   4083.24858   4095.22171   
165     4137.44169   4055.05378   4259.21506   4003.54484   4000.22278   3969.20388   3905.63977   4110.04963   4053.90365   4200.90949   
166     4081.61156   4107.03078   4302.26805   4304.95154   4060.62208   4097.00779   4105.62236   4138.28661   4033.66114   4240.34914   
167     4206.62170   4228.28396   4169.24971   4134.76671   4180.75193   4188.70467   4129.75619   4252.60228   4137.67742   4191.00087   
168     4287.93603   4096.99539   4190.31327   4245.75588   4198.67586   4302.16578   4298.74227   4233.10917   4081.46755   4216.33647   
169     4225.17055   4196.20894   4111.68269   4291.33446   4138.86448   4288.11494   4152.71562   4328.05145   4488.13506   4351.81682   
170     4211.45936   4419.88534   4393.50196   4318.81536   4335.56623   4292.76214   4328.28880   4280.75894   4315.03983   4316.61244   
171     4414.49796   4433.38378   4336.10554   4438.47311   4372.79701   4441.76205   4397.65359   4325.34144   4401.21696   4456.77444   
172     4614.61802   4501.15857   4510.51064   4370.17685   4434.71104   4505.35904   4269.59513   4607.89108   4384.41469   4513.67451   
173     4578.91680   4439.43796   4501.04090   4512.82201   4553.36301   4599.58873   4538.91425   4623.04250   4507.63503   4622.97937   
174     4479.90728   4679.79806   4376.61679   4456.16560   4720.78137   4495.39318   4688.20241   4561.59612   4724.63820   4696.69014   
175     4612.50730   4446.33994   4717.21324   4678.46522   4634.23601   4684.99411   4598.89903   4608.50828   4571.25369   4770.51569   
176     4664.44933   4723.98574   4633.55643   4748.39186   4619.94029   4622.67752   4731.87260   4600.36419   4543.10490   4613.14070   
177     4816.11588   4694.34072   4756.46914   4718.64335   4777.89367   4638.62607   4853.02528   4717.37340   4658.48983   4814.56461   
178     4876.10669   4690.50393   4756.29916   4852.89213   4730.18793   4913.08003   4686.77784   4798.63979   4758.02215   4613.54297   
179     4740.69598   4776.97748   4825.72862   4776.22498   4746.70791   4719.32446   4962.71950   4908.56641   4965.42897   4820.13546   
180     5044.52325   4761.24714   4815.01995   4961.74392   4735.46275   4976.69937   4778.02615   4927.93485   4910.17396   4827.76114   
181     5048.95399   5063.60488   4880.53775   4890.52991   4985.73365   5123.01701   5094.72053   5053.69612   4930.03046   4745.66366   
182     4906.79469   5045.76944   5057.24144   4990.14903   5007.41355   5007.85847   5010.73566   4838.28927   4960.37407   5003.08119   
183     4967.82695   5156.79874   5066.36423   5102.51872   5032.63593   5132.19875   4912.07004   5093.20811   4954.49374   4948.94963   
184     5134.31185   4977.78432   4968.99264   5012.37353   5160.85196   4997.04732   5205.42188   4978.60151   5295.15200   5180.25491   
185     5250.91246   5112.44387   5078.27296   5083.33177   5038.59464   5099.83160   5247.07680   5102.43353   5037.94299   5115.55457   
186     5195.67900   5213.81792   5176.58532   5209.85599   5137.81034   5397.60965   5151.21712   5222.17247   5151.87191   5072.16457   
187     5319.71302   5250.60469   5346.48519   5202.18276   5190.80464   5250.62858   5366.32343   5106.49797   5209.49671   5296.12135   
188     5300.34457   5373.89501   5345.48204   5160.42711   5348.90548   5372.10085   5390.50896   5333.67340   5281.36210   5168.84733   
189     5539.14161   5368.13177   5528.69157   5263.87078   5255.60695   5421.66778   5224.68627   5337.72109   5576.73191   5209.14277   
190     5351.19062   5535.61187   5448.33223   5480.31068   5338.54294   5583.04131   5414.28458   5388.31130   5451.57667   5447.18036   
191     5472.26562   5499.64556   5436.86667   5328.20773   5475.48947   5562.64483   5473.67546   5509.36067   5537.08219   5646.23705   
192     5493.43797   5578.83914   5717.94968   5523.70512   5489.67641   5579.29158   5629.15070   5459.22740   5365.73606   5704.02654   
193     5619.76409   5607.18373   5466.51801   5535.45851   5625.69158   5586.05892   5415.60342   5503.82046   5559.97686   5571.00065   
194     5616.92827   5433.38079   5414.42597   5669.33300   5628.61244   5703.68757   5461.16604   5572.90579   5711.34874   5611.04552   
195     5713.65497   5428.17275   5697.47015   5839.45141   5682.05636   5661.51681   5814.24376   5710.03575   5651.15770   5640.40924   
196     5712.62771   5923.68920   5636.07765   5792.27757   5584.40468   5729.11747   5735.94439   5695.44212   5732.92507   5760.48064   
197     5899.13019   5795.76972   5725.83063   5645.95640   5757.99537   5918.04992   5694.15288   5792.20158   5564.51501   5753.19517   
198     5764.13520   5826.03323   5958.22789   5765.14163   5680.64858   5713.50490   5762.79127   5768.62726   5813.41418   5700.18967   
199     5803.47357   5795.67155   6015.50673   5722.78996   5970.58293   5667.40835   6008.48763   5713.96871   5782.10272   5878.49293   
200     6058.50943   5878.93577   5861.49421   6083.45559   5767.30668   6104.08289   5845.48554   5954.46178   5947.67566   6132.10947   
201     5901.38270   5870.25949   6033.94584   5999.60624   5879.67663   5886.07008   5921.80374   5906.10388   5981.09056   5991.16433   
202     6005.37192   5913.09075   5859.17978   6192.48835   5908.04878   6145.93284   5955.04565   5902.39120   5996.25794   6012.19142   
203     5948.68364   5981.81821   6215.45403   6143.14268   6162.59331   6136.72269   6069.58534   5878.07925   6156.27780   6201.60509   
204     6008.01705   6174.55202   6251.22521   6127.33779   6035.86745   6185.49083   6011.82560   6103.00104   6254.93635   6032.53715   
205     6048.43459   6136.72056   6212.85003   6155.72487   6119.63452   6223.90121   6063.28802   6218.96464   5955.25989   6237.68712   
206     6139.86634   6257.23113   6043.47103   6049.91774   6259.50887   6068.14049   6142.27285   6285.12066   6043.34662   6217.68062   
207     6148.98462   6302.38813   6179.53500   6101.79924   6079.26906   6364.11008   6242.61866   6130.56448   6317.50443   6077.20757   
208     6350.31827   6388.93316   6205.10153   6319.33807   6307.53391   6302.30688   6322.37017   6316.00050   6269.80887   6188.56915   
209     6221.63626   6223.01836   6457.63525   6257.95172   6243.38100   6315.23353   6369.29194   6375.99748   6493.36106   6354.11975   
210     6508.13003   6467.72358   6431.27103   6172.87586   6361.87177   6511.09913   6394.26818   6281.17130   6269.55208   6553.89930   
211     6491.43418   6382.85508   6407.83155   6333.58611   6356.94704   6351.76622   6248.11014   6578.19042   6382.76944   6573.17161   
212     6394.49504   6477.59130   6537.79685   6439.52955   6497.35103   6518.31657   6382.36783   6595.60480   6599.33605   6402.13289   
213     6592.35924   6627.02611   6465.14750   6570.92927   6511.03998   6654.66361   6382.83210   6581.88721   6645.23295   6632.02490   
214     6604.13914   6643.30097   6558.93517   6600.59885   6555.80131   6607.08361   6680.72634   6499.26953   6538.02648   6477.61116   
215     6426.06806   6460.93200   6507.69968   6580.62872   6505.67187   6525.19977   6520.22865   6597.00529   6558.41593   6514.56010   
216     6454.45969   6687.58593   6732.32325   6517.18129   6671.26524   6596.25399   6519.49518   6526.26302   6745.52646   6516.39197   
217     6697.90353   6586.54817   6615.02926   6538.04159   6540.92835   6732.07169   6827.81518   6525.86200   6621.14690   6495.29787   
218     6890.93983   6544.61377   6557.60185   6759.76552   6672.89414   6787.66189   6621.89654   6633.62944   6504.60041   6875.70412   
219     6838.73055   6513.53753   6909.87685   6782.00111   6809.28734   6716.26219   6767.15837   6851.69825   6794.97170   6660.58397   
220     6818.52096   6615.17683   6886.76895   6729.58159   6757.05377   6869.02462   6777.71240   6774.52653   6703.78878   6694.93012   
221     6628.87643   6908.27732   6680.03409   6844.95945   6688.53653   6805.57852   6832.38264   6908.99053   6697.41277   6833.02741   
